SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1584034219,4635.4,20200312 11:30:18,11:30:18,ARTR,5,1584034211,-2.33323E-05,0.195771109,399.7733871,652.5343705,54.53275193,33.40934046,-0.001161324,3,-0.001161574,-0.000725961,241.6829788,24.45367214,24.45367214,3.077572668,51.06709183,1.444317035,2.828273519,1.633255633,1.02895653,-227.0175346,-15.80636918,-0.111968471,3,1,1,0,44724.50911,1500.055806,1261.261906,0.840809989,0.191619978,6,0.5,1: Needles,2,1584034211,399.7733871,399.997129,17.28257742,17.31009355,399.6983871,17.28157742,499.978129,83.47076774,0.099928913,23.05004194,23.26096452,999.9,0,0,9999.683871,0,9.561406129,-0.444138065,406.578871,407.0430323,-0.029779125,399.997129,17.31009355,1.442400645,1.444887097,12.37087419,12.39706774,1500.055806,0.973000935,0.026999187,0,2.466429032,0,466.1942258,10240.99032,31.00167742,33.74187097,32.8566129,28.38693548,31.39287097,1459.555161,40.50096774,0,1584034219,0,2.465684615,-0.726140168,-1.332957261,466.1686538,15,1584034237,11:30:36,1584034237,1584034235,30,0.221,0.002,0.075,0.001,400,17,0.64,0.15,0.380181405,0.013117898,0.037742788,1,1091.943785,6097.606898,531.6886298,0,-0.001253711,0.007665006,0.000585126,1,2,3,2/3,2.96002,2.72233,0.0809384,0.0812659,0.0783634,0.0792253,24384.4,26651.6,26615,29459.7,37706.8,39348.1,41669.6,43566.4,2.0984,1.96515,0.262715,0,18.8507,999.9,67.074,25.176,25.8185,61.2809,31.0857,1,-0.712101,-4.14492,20.2616,5.25368,11.9261,4.97385,3.27938,64.6,4203.2,9999,6762.8,1.86111,1.85455,1.85526,1.85562,1.86143,1.85745,1.85712,1.86432,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.075,0.001,-0.145419048,0,0,0,-0.001265,0,0,0,-1,-1,-1,-1,2,2,2,487.421,426.382,26.5861,17.1559,30.0004,17.1697,17.1031,19.9684,0,47.8125,26.59,400,21.8764,104.439,104.868
31,1584034358,4774.4,20200312 11:32:37,11:32:37,ARTR,5,1584034350,2.01967E-05,0.201480984,399.7123548,81.66036599,6.824784122,33.40605322,0.0010382,3,0.001038001,0.000648768,241.6793878,23.87106137,23.87106137,2.971855791,50.81238578,1.388123693,2.731860886,1.583732099,-0.890674251,-225.3029566,-15.59561278,-0.109855838,3,1,1,0,44815.75241,1500.033871,1261.243432,0.840809969,0.191619938,6,0.5,1: Needles,2,1584034350,399.7123548,399.9638065,16.60927097,16.58543871,399.7273548,16.61727097,500.025871,83.47519032,0.100042768,22.47803226,22.61302581,999.9,0,0,10000.21613,0,8.605704516,-0.161330726,406.5587742,406.7093226,0.032834764,399.9638065,16.58543871,1.387213548,1.384473226,11.77858065,11.74862258,1500.033871,0.973001032,0.026999058,0,2.440503226,0,456.4997097,10240.84194,30.125,33.06403226,32.046,27.55812903,30.46748387,1459.534516,40.49935484,0,1584034358,0,2.443403846,-0.063278635,36.79770944,456.5565769,15,1584034374,11:32:53,1584034374,1584034374,31,-0.09,-0.009,-0.015,-0.008,400,16,0.48,0.21,0.123265228,0.062835812,0.030954272,1,1487.389923,17160.54181,5402.306506,0,0.001434964,-0.016552927,0.0012898,1,2,3,2/3,2.96051,2.72279,0.0809393,0.0812673,0.0762375,0.0770507,24385.8,26652.8,26616.5,29461,37798.1,39445.8,41671.8,43569.4,2.0989,1.96475,0.270478,0,18.1254,999.9,66.188,25.146,25.4324,61.8709,30.9335,1,-0.712698,-4.36466,20.2571,5.25907,11.9261,4.9755,3.28015,64.6,4203.2,9999,6765.5,1.86111,1.85455,1.85521,1.85562,1.86142,1.85745,1.85702,1.86432,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.015,-0.008,0.07525,0,0,0,0.001005,0,0,0,-1,-1,-1,-1,2,2,2,487.637,426.051,26.5895,17.1365,30,17.162,17.0928,19.997,0,46.3183,26.59,400,19.5436,104.444,104.874
32,1584034495,4911.4,20200312 11:34:54,11:34:54,ARTR,5,1584034487,-1.74709E-05,0.506949586,599.3863871,1490.016926,124.5300911,50.09449227,-0.000877814,3,-0.000877956,-0.00054871,241.6783826,24.08522324,24.08522324,3.010341177,50.28894514,1.39100985,2.766035052,1.619331327,0.770464972,-226.8259771,-15.73437298,-0.111502568,3,1,1,0,44788.69597,1500.026774,1261.237539,0.840810018,0.191620036,6,0.5,1: Needles,2,1584034487,599.3863871,599.9821613,16.64359355,16.66420968,599.3893871,16.64759355,499.9992903,83.4763129,0.099980035,22.68277742,22.84161613,999.9,0,0,10001.00161,0,8.759008387,-0.608002774,609.5163871,610.1499355,-0.024540509,599.9821613,16.66420968,1.389019032,1.391067097,11.79827742,11.82060323,1500.026774,0.972999484,0.027000539,0,2.510003226,0,461.7050323,10240.77742,29.70135484,32.625,31.55406452,27.57625806,30.062,1459.524839,40.5016129,0,1584034495,0,2.486503846,0.640946998,3.148957204,461.8467308,15,1584034516,11:35:15,1584034516,1584034508,32,0.012,0.004,-0.003,-0.004,600,17,0.65,0.22,0.519071684,0.010285468,0.039038558,1,1552.918629,6048.575896,733.4810047,0,-0.001043178,0.003354772,0.000305046,1,2,3,2/3,2.96049,2.72275,0.10863,0.108993,0.0764169,0.0772587,23652.6,25851.2,26618,29463.7,37793.1,39438.8,41674.6,43571.7,2.0997,1.96833,0.2768,0,18.2088,999.9,64.498,25.096,24.7085,61.9109,30.8814,1,-0.717284,-4.32244,20.2586,5.25652,11.9261,4.9748,3.2797,64.7,4203.2,9999,6768.1,1.86111,1.85455,1.85518,1.85562,1.86142,1.85745,1.85702,1.86432,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.003,-0.004,-0.0152,0,0,0,-0.007925,0,0,0,-1,-1,-1,-1,2,2,2,487.653,427.706,26.5872,17.0812,30,17.1183,17.0505,27.6411,0,44.8221,26.59,600,19.0652,104.451,104.882
33,1584034637,5053.4,20200312 11:37:16,11:37:16,ARTR,5,1584034629,3.6216E-05,1.031431112,798.7183871,-123.5978812,-10.33000743,66.75492161,0.001811016,3,0.001810409,0.00113156,241.675478,24.20052929,24.20052929,3.031241844,50.35139,1.403686479,2.787780991,1.627555365,-1.59712768,-224.5892598,-15.59849679,-0.109406316,3,1,1,0,44766.6848,1500.009032,1261.222597,0.840810002,0.191620003,6,0.5,1: Needles,2,1584034629,798.7183871,799.9908065,16.79501935,16.75229032,798.8663871,16.79701935,500.0038065,83.47755161,0.099992977,22.8119129,22.97210645,999.9,0,0,10000.27419,0,8.239895484,-1.127350323,812.5082258,813.6208065,0.041109819,799.9908065,16.75229032,1.401871935,1.39844,11.93789032,11.90073226,1500.009032,0.972999935,0.027000023,0,2.44456129,0,477.7292903,10240.66452,29.6006129,32.437,31.36280645,27.87477419,30.03,1459.50871,40.50032258,0,1584034637,0,2.45948,0.474569224,10.97515389,477.5908,15,1584034653,11:37:32,1584034653,1584034652,33,-0.146,0.001,-0.148,-0.002,800,17,0.52,0.16,0.910557369,0.094801881,0.03920912,1,-275.3872902,-6887.523158,530.6199322,0,0.001818961,-0.012158659,0.000931467,1,2,3,2/3,2.96049,2.72249,0.131897,0.132291,0.0768462,0.0776295,23036.4,25178.2,26618.5,29466.1,37775.9,39425.4,41675.5,43574.8,2.09993,1.9715,0.276774,0,18.3463,999.9,62.544,25.035,23.8711,61.8709,30.8454,1,-0.718956,-4.26094,20.2596,5.25922,11.9261,4.9757,3.28013,64.7,4203.2,9999,6771,1.86111,1.85455,1.8552,1.8556,1.86142,1.85745,1.857,1.86432,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.148,-0.002,-0.0029,0,0,0,-0.00363,0,0,0,-1,-1,-1,-1,2,2.1,2,487.548,429.354,26.5882,17.0654,30.0002,17.0956,17.0305,34.8062,0,42.5676,26.59,800,17.9197,104.453,104.89
34,1584034774,5190.4,20200312 11:39:33,11:39:33,ARTR,5,1584034766,5.24321E-05,1.448430261,997.6013871,125.0425799,10.45105217,83.37947079,0.002711101,3,0.002709741,0.00169371,241.6867096,23.91582188,23.91582188,2.979863603,51.26690185,1.405056553,2.740669911,1.57480705,-2.312256486,-223.9718999,-15.51115169,-0.108598514,2,0,1,0,44809.75573,1500.078387,1261.280942,0.840810022,0.191620044,6,0.5,1: Needles,2,1584034766,997.6013871,999.4020968,16.81092903,16.74907419,997.3923871,16.81492903,500.0483871,83.47985161,0.100095116,22.53102258,22.68519355,999.9,0,0,10000.10839,0,8.710343871,-2.158090645,1014.296452,1016.426774,0.063670613,999.4020968,16.74907419,1.403525806,1.398209677,11.95576774,11.89822581,1500.078387,0.972999097,0.027001061,0,2.492758065,0,498.140129,10241.12903,29.062,32.125,30.937,27.15503226,29.48374194,1459.575484,40.50322581,0,1584034774,0,2.472064,-1.472507698,44.60538451,498.60884,15,1584034803,11:40:02,1584034803,1584034790,34,0.358,-0.001,0.209,-0.004,997,17,0.84,0.14,1.743922414,2.185534189,0.269392602,1,-73.54311216,-4468.320806,361.1465476,0,0.002853755,-0.008837297,0.000681913,1,2,3,2/3,2.96002,2.72192,0.152151,0.152618,0.0769181,0.0776002,22500,24588.9,26618.4,29465.1,37773,39425.9,41675.7,43573.9,2.10025,1.97275,0.271678,0,18.1909,999.9,60.292,24.975,22.9316,61.4909,30.8974,1,-0.717919,-4.32484,20.2574,5.25443,11.9261,4.97465,3.2796,64.7,4212.9,9999,6773.7,1.8611,1.85455,1.85518,1.85559,1.86142,1.85745,1.85703,1.86432,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.209,-0.004,-0.1484,0,0,0,-0.002185,0,0,0,-1,-1,-1,-1,2,2,2,487.743,430.071,26.5904,17.0714,30.0001,17.0956,17.0294,41.5792,83.305,38.7968,26.59,1000,14.4526,104.453,104.887
35,1584034924,5340.4,20200312 11:42:03,11:42:03,ARTR,5,1584034916,5.89536E-05,2.416661158,1297.028903,-21.30436697,-1.780506412,108.3988218,0.002980036,3,0.002978392,0.001861643,241.6727747,24.0929415,24.0929415,3.011736262,50.57186531,1.401151676,2.770614979,1.610584586,-2.599853675,-223.6635998,-15.51775162,-0.108430326,2,0,1,0,44788.59751,1499.99129,1261.207762,0.840810057,0.191620114,6,0.5,1: Needles,2,1584034916,1297.028903,1300.020645,16.76525806,16.6957,1296.782903,16.76725806,500.0014839,83.47472581,0.099989842,22.71004839,22.86839032,999.9,0,0,10002.13871,0,8.195634516,-3.028690323,1319.104839,1322.094839,0.067965852,1300.020645,16.6957,1.399342258,1.39366871,11.9105,11.8489129,1499.99129,0.972998806,0.027001219,0,2.54753871,0,527.7969355,10240.53871,28.98374194,32,30.808,27.34445161,29.49593548,1459.487742,40.50258065,0,1584034924,0,2.540724,0.649669223,-18.71330766,527.6046,15,1584034951,11:42:31,1584034951,1584034940,35,0.037,0.002,0.246,-0.002,1300,17,0.44,0.13,2.44582812,0.31284724,0.090703674,1,-81.37693237,1356.812637,152.0393696,0,0.002917861,0.003371859,0.000341067,1,2,3,2/3,2.96027,2.72228,0.178848,0.17937,0.0767492,0.0773744,21793,23814.8,26617.5,29464.8,37779.4,39435.9,41674.9,43574.1,2.10008,1.98095,0.271827,0,18.4031,999.9,57.319,24.955,21.7749,61.4609,30.6771,1,-0.71686,-4.25442,20.2597,5.25727,11.9261,4.97475,3.28,64.8,4263.8,9999,6776.6,1.86111,1.85455,1.85517,1.85558,1.86142,1.85745,1.85699,1.86432,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.246,-0.002,0.20905,0,0,0,-0.00359,0,0,0,-1,-1,-1,-1,2,2.2,2,487.748,434.949,26.5897,17.0927,30.0002,17.1062,17.0377,51.2594,100,32.2961,26.59,1300,12.1915,104.451,104.887
36,1584035072,5488.9,20200312 11:44:32,11:44:32,ARTR,5,1584035064,2.22032E-05,2.743247247,1596.701968,-2333.758031,-195.0369701,133.4396753,0.001113579,3,0.001113349,0.000695864,241.6701261,24.38770194,24.38770194,3.065439397,51.2151862,1.443750769,2.818989593,1.621688628,-0.979159777,-225.1352605,-15.665782,-0.110076202,2,0,1,0,44724.22917,1499.975161,1261.194174,0.840810039,0.191620078,6,0.5,1: Needles,2,1584035064,1596.701968,1600.036452,17.27551935,17.24933548,1596.950968,17.27551935,499.9932581,83.47208387,0.099977806,22.99570968,23.20282581,999.9,0,0,9997.540968,0,8.549040323,-2.839339355,1625.270645,1628.120968,0.024130488,1600.036452,17.24933548,1.441852581,1.439837742,12.36509677,12.34381935,1499.975161,0.972998581,0.027001384,0,2.500370968,0,547.7839677,10240.42903,29.278,32.187,31,27.46135484,29.85670968,1459.474194,40.50129032,0,1584035072,0,2.500780769,-0.221747002,-19.9431111,547.6315385,15,1584035102,11:45:02,1584035102,1584035088,36,-0.493,0.002,-0.249,0,1600,17,0.63,0.2,2.332887214,-0.609974535,0.077110584,1,2087.91759,63976.53058,12711.92406,0,0.001024821,-0.009270174,0.000804955,1,2,3,2/3,2.96027,2.72242,0.202249,0.202691,0.0784361,0.0792853,21171.4,23136.1,26613.8,29458.8,37702.9,39345.5,41668.7,43566.5,2.09907,1.98232,0.25703,0,18.8974,999.9,54.377,24.965,20.67,61.5309,30.617,1,-0.710325,-4.1088,20.2619,5.25817,11.9261,4.97525,3.28003,64.8,4313.4,9999,6779.4,1.86111,1.85455,1.85517,1.85562,1.86143,1.85745,1.85702,1.86432,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.249,0,0.245714286,0,0,0,-0.002045,0,0,0,-1,-1,-1,-1,2,2.2,2,487.791,436.378,26.5884,17.1803,30.0005,17.1669,17.0998,60.1818,100,25.7606,26.59,1600,10.1685,104.435,104.867
37,1584035871,6287.5,20200312 11:57:50,11:57:50,ARTR,2,1584035863,0.000274142,2.681134765,397.0846333,52.16235873,4.359249396,33.18467551,0.012748411,3,0.012718391,0.007951685,241.6743907,25.88388735,25.88388735,3.351144138,51.77011985,1.60319218,3.09675192,1.747951957,-12.08964524,-214.5262023,-15.15953053,-0.100987381,40,8,1,0,44509.43596,1500.002333,1261.21696,0.840809999,0.191619997,6,0.5,1: Needles,2,1584035863,397.0846333,400.4326333,19.18364333,18.86098333,397.0386333,19.17564333,499.9986,83.47081667,0.099970827,24.55749,24.48974667,999.9,0,0,10002.37333,0,8.384127667,-3.642618333,404.5476667,408.1304667,0.315002467,400.4326333,18.86098333,1.600634667,1.574341667,13.96490667,13.70983333,1500.002333,0.973001,0.0269992,0,2.545793333,0,2817.090667,10240.63,30.65806667,32.625,31.958,31.62473333,31.28306667,1459.502333,40.5,0,1584035870,0,2.538636,0.143353857,-256.8223081,2815.362,15,1584035890,11:58:10,1584035888,1584035890,37,0.294,0.007,0.046,0.008,401,19,0.4,0.23,2.932915458,0.091639675,0.052213051,1,11.16675558,-831.1358415,62.80452857,0,0.012774281,-0.028266261,0.002118247,1,2,3,2/3,2.95959,2.72252,0.0805114,0.0812958,0.0845904,0.0846948,24375.5,26623.5,26595.3,29432.9,37418.5,39080.5,41639.7,43535.3,2.00662,1.97138,0.268206,0,20.094,999.9,59.01,25.136,22.6612,61.2419,30.5208,1,-0.670747,-3.43232,20.2774,5.25862,11.9261,4.97545,3.28003,65,4477.5,9999,6795.7,1.86113,1.85456,1.85526,1.85563,1.86146,1.85747,1.85713,1.86433,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.046,0.008,-0.2485,0,0,0,0.00033,0,0,0,-1,-1,-1,-1,12.8,13,2,440.242,435.092,26.5927,17.8012,30.0006,17.6967,17.6221,20.0081,18.7883,57.9031,26.59,400,17.4495,104.363,104.785
38,1584036011,6428,20200312 12:00:11,12:00:11,ARTR,2,1584036003,0.000654805,0.9690971,298.6657097,231.8796427,19.37767931,24.95884622,0.027497472,3,0.027358217,0.017111338,241.6678113,26.15630444,26.15630444,3.405593458,46.23354897,1.463712165,3.165909167,1.941881293,-28.87689884,-198.785218,-14.09260186,-0.08690747,36,7,1,0,44451.89343,1499.964516,1261.184903,0.840809826,0.191619651,6,0.5,1: Needles,2,1584036003,298.6657097,300.0632903,17.51525806,16.74326452,298.7907097,17.53225806,500.0061613,83.46783871,0.099994532,24.92723226,24.86353548,999.9,0,0,10002.20484,0,7.585416452,-1.226849677,304.1717097,305.1729355,0.796758323,300.0632903,16.74326452,1.464027419,1.397524194,12.59705484,11.89034516,1499.964516,0.973003258,0.026996761,0,2.482370968,0,2404.058065,10240.37742,31.45529032,32.95529032,32.60467742,32.534,32.10467742,1459.474194,40.49032258,0,1584036011,0,2.478296,0.357338456,-98.14461536,2403.2376,15,1584036033,12:00:33,1584036033,1584036031,38,-0.171,-0.024,-0.125,-0.017,301,16,0.45,0.13,0.820333152,0.055031229,0.062973655,1,242.0557143,-21.2579424,4.214197742,0,0.028437167,-0.010332378,0.000990833,1,2,3,2/3,2.9596,2.72258,0.0642983,0.0647759,0.0783073,0.0767645,24799.5,27092.8,26589.7,29423.8,37674.9,39418.6,41630.4,43526.3,2.01428,1.97135,0.259236,0,20.5767,999.9,59.413,25.257,22.9825,61.4519,30.2284,1,-0.654677,-3.18412,20.2814,5.25757,11.9261,4.9751,3.27995,65.1,4521.5,9999,6798.6,1.86111,1.85455,1.85522,1.85562,1.86142,1.85745,1.85706,1.86432,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.125,-0.017,0.0457,0,0,0,0.007766667,0,0,0,-1,-1,-1,-1,2.1,2,2,446.216,436.939,26.5909,18.061,30.0006,17.8863,17.8116,16.0184,84.6805,54.1268,26.59,300,18.5125,104.34,104.759
39,1584036154,6571,20200312 12:02:34,12:02:34,ARTR,2,1584036146,-8.26153E-05,0.534480895,199.3514194,423.5238179,35.39614851,16.66086332,-0.003629054,3,-0.003631495,-0.002269465,241.6721025,26.66940081,26.66940081,3.510249639,51.66921555,1.667837101,3.227912565,1.842412538,3.643336892,-229.1195231,-16.31167206,-0.115755688,33,7,1,0,44391.56699,1499.99129,1261.207403,0.840809818,0.191619635,6,0.5,1: Needles,2,1584036146,199.3514194,199.973,19.95609032,20.05324516,199.7734194,19.94009032,500.0265806,83.47530968,0.10003369,25.25277419,25.22317742,999.9,0,0,9998.49871,0,6.362395161,-0.324739968,203.706871,204.0653226,-0.129862142,199.973,20.05324516,1.663110645,1.67395,14.55610968,14.65679355,1499.99129,0.973007161,0.026992755,0,2.430474194,0,2211.789032,10240.56452,32.19316129,33.44716129,33.292,33.147,32.83435484,1459.500645,40.49064516,0,1584036154,0,2.427634615,0.579005125,-44.19726495,2211.362692,15,1584036176,12:02:55,1584036176,1584036171,39,-0.296,0.033,-0.422,0.016,200,20,0.42,0.18,0.292649893,-0.179752463,0.028418285,1,288.3993297,97.87846421,9.206770973,0,-0.004835765,0.007434711,0.000628494,1,2,3,2/3,2.95906,2.7224,0.0457651,0.0460616,0.0872839,0.0883317,25280.3,27620.8,26578.9,29409.5,37282.6,38897.8,41613.5,43509,2.01432,1.9643,0.254631,0,21.035,999.9,65.364,25.448,25.5703,61.5519,30.0641,1,-0.633181,-2.95527,20.286,5.25892,11.9261,4.9755,3.28,65.1,4529.7,9999,6801.3,1.86113,1.85459,1.8553,1.85562,1.86143,1.85745,1.85714,1.86432,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.422,0.016,-0.12515,0,0,0,-0.016714286,0,0,0,-1,-1,-1,-1,2,2.1,2,448.896,435.469,26.5912,18.3726,30.001,18.1705,18.0881,11.7707,0,71.145,26.59,200,22.4344,104.298,104.714
40,1584036297,6713.5,20200312 12:04:56,12:04:56,ARTR,2,1584036289,0.000742579,-0.020772849,100.0125161,97.51154888,8.149384936,8.358399613,0.033809292,3,0.033599034,0.021018178,241.6729959,26.32901068,26.32901068,3.440511872,51.50504985,1.649685794,3.20295932,1.790826078,-32.74773969,-195.1487334,-13.86038508,-0.083862284,31,6,1,0,44405.65956,1499.996774,1261.212019,0.840809821,0.191619642,6,0.5,1: Needles,2,1584036289,100.0125161,100.0767097,19.73933226,18.86582258,100.3205161,19.75933226,499.9975161,83.47350645,0.100029506,25.12242258,25.06414516,999.9,0,0,9997.475806,0,4.030198065,-0.177690065,101.9144194,102.0010645,0.909926968,100.0767097,18.86582258,1.650750968,1.574795806,14.43971613,13.71253871,1499.996774,0.973007355,0.026992581,0,2.539912903,0,2093.997097,10240.61935,32.685,33.911,33.808,33.72764516,33.33232258,1459.505806,40.49096774,0,1584036296,0,2.530148,-0.270784619,54.12769248,2093.8264,15,1584036316,12:05:15,1584036310,1584036316,40,0.114,-0.036,-0.308,-0.02,100,17,0.56,0.11,0.071857106,0.03716988,0.017893045,1,93.20917549,-0.204045942,0.788958304,1,0.035121912,0.021377847,0.001709311,1,3,3,3/3,2.95864,2.72218,0.0242796,0.0243948,0.0846248,0.0824728,25838.9,28233.7,26567.9,29394.9,37379.6,39137.5,41596.2,43491.1,2.0144,1.95977,0.250228,0,20.9399,999.9,65.694,25.629,25.9793,61.5119,30.1242,1,-0.611194,-2.92817,20.2854,5.25787,11.9261,4.9738,3.28,65.2,4561.5,9999,6804.2,1.86125,1.85459,1.85532,1.85563,1.86146,1.85748,1.85715,1.86434,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.308,-0.02,-0.42152381,0,0,0,0.016415,0,0,0,-1,-1,-1,-1,2,2.1,2,451.554,435.515,26.5901,18.7046,30.0006,18.4508,18.3691,7.25336,100,62.4808,26.59,100,12.8786,104.254,104.667
41,1584036437,6853.5,20200312 12:07:16,12:07:16,ARTR,2,1584036429,2.23022E-05,-0.251863092,50.30698387,474.3195167,39.63833461,4.204096584,0.00092846,3,0.0009283,0.000580202,241.6721337,26.71880862,26.71880862,3.520473987,48.54012891,1.57395128,3.242577461,1.946522708,-0.983525391,-224.7867817,-16.01329587,-0.11146929,30,6,1,0,44384.71372,1499.993871,1261.209368,0.840809681,0.191619361,6,0.5,1: Needles,2,1584036429,50.30698387,50.0061,18.8341871,18.80792903,50.41498387,18.8361871,500.009129,83.46882903,0.10001689,25.32897097,25.25955484,999.9,0,0,10000.36161,0,2.820429677,0.101322048,51.06832903,50.96463871,0.008402674,50.0061,18.80792903,1.570576452,1.569875806,13.67293548,13.66607097,1499.993871,0.973008968,0.026991323,0,2.507448387,0,2028.392581,10240.59677,33.20325806,34.262,34.31606452,33.937,33.75,1459.51,40.48387097,0,1584036437,0,2.518508,-0.261415386,-143.1176923,2026.5516,15,1584036454,12:07:33,1584036454,1584036453,41,0.199,0.018,-0.108,-0.002,50,19,0.23,0.23,-0.085952503,0.061202088,0.023308663,1,-615.5775636,-10306.21538,4150.063421,0,0.000278447,-0.000648936,0.000587396,1,2,3,2/3,2.95803,2.72203,0.0124201,0.0124319,0.0836568,0.0842809,26146.1,28568.4,26560.9,29383.3,37410.5,39046.2,41584.9,43477.3,2.0122,1.9483,0.254825,0,21.0758,999.9,66.988,25.811,26.7778,61.8819,30.2925,1,-0.598158,-2.8994,20.2857,5.25578,11.9261,4.97505,3.28,65.2,4586.8,9999,6806.9,1.86123,1.85466,1.85532,1.85571,1.86146,1.85752,1.85715,1.86438,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.108,-0.002,-0.307571429,0,0,0,-0.019855,0,0,0,-1,-1,-1,-1,2.1,2,2,452.588,431.012,26.5895,18.9175,30.0005,18.6946,18.6056,5.03544,0,71.4301,26.59,50,25.1947,104.227,104.631
42,1584036575,6991.5,20200312 12:09:34,12:09:34,ARTR,2,1584036567,0.000135548,1.913525806,397.6927742,-122.8233233,-10.26457568,33.23593165,0.005944795,3,0.005938258,0.003711998,241.6724876,26.71815659,26.71815659,3.520338889,51.47660943,1.671971324,3.248021465,1.848367565,-5.977659666,-220.1188048,-15.68292417,-0.106901057,29,6,1,0,44393.64276,1499.986774,1261.2042,0.840810214,0.191620427,6,0.5,1: Needles,2,1584036567,397.6927742,400.0536452,20.0063871,19.8469871,397.6577742,20.0043871,500.0100968,83.47186452,0.10001259,25.35718065,25.2755,999.9,0,0,10003.06613,0,2.285526774,-2.504123226,405.6638065,408.1541935,0.155680065,400.0536452,19.8469871,1.66965871,1.656664516,14.61717742,14.49621935,1499.986774,0.972990452,0.027009761,0,2.454070968,0,2088.386452,10240.49677,33.61483871,34.61890323,34.778,33.99390323,34.07825806,1459.476452,40.51032258,0,1584036575,0,2.481316,0.332792311,-84.96538462,2086.9068,15,1584036594,12:09:53,1584036594,1584036593,42,0.143,0.003,0.035,0.002,400,20,0.34,0.19,2.035833151,0.221521806,0.028789137,1,-180.5610543,614.0450211,50.73962598,0,0.005724943,0.006726617,0.000531102,1,2,3,2/3,2.95934,2.72325,0.0803001,0.080959,0.086907,0.0871507,24343.8,26581.8,26559,29382.4,37271.5,38918.9,41582,43475,2.01522,1.94967,0.253506,0,21.0883,999.9,71.518,25.921,28.7747,61.5519,30.008,1,-0.595473,-2.94719,20.286,5.25652,11.9261,4.9738,3.28,65.2,4586.8,9999,6809.6,1.86121,1.85471,1.85532,1.85573,1.86151,1.85753,1.85715,1.86438,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.035,0.002,-0.1083,0,0,0,-0.001735,0,0,0,-1,-1,-1,-1,2,2,2,455.199,432.763,26.5895,18.9629,30.0002,18.791,18.7044,20.0384,0,82.7732,26.59,400,24.6883,104.219,104.626
43,1584036715,7131.5,20200312 12:11:54,12:11:54,ARTR,2,1584036707,0.000220015,2.052999067,397.4643871,60.70323332,5.073195926,33.2175833,0.010009416,3,0.009990899,0.006245973,241.6748099,26.37377376,26.37377376,3.449613101,52.2737198,1.665508611,3.186129889,1.78410449,-9.702680598,-216.6886057,-15.38688997,-0.103366392,28,6,1,0,44432.10726,1499.998387,1261.214205,0.840810374,0.191620748,6,0.5,1: Needles,2,1584036707,397.4643871,400.0328065,19.9286129,19.66986774,397.4563871,19.9286129,500.022871,83.47367742,0.100057429,25.03400645,24.90364839,999.9,0,0,10000.56935,0,1.413067419,-2.541858387,405.574129,408.0592258,0.260422323,400.0328065,19.66986774,1.663654516,1.641915806,14.5613871,14.3579129,1499.998387,0.972990065,0.027010206,0,2.449790323,0,2068.466452,10240.56452,33.74593548,34.812,34.937,34.276,34.25,1459.48129,40.51870968,0,1584036715,0,2.466696154,-0.413753853,-8.836923062,2068.349231,15,1584036734,12:12:13,1584036734,1584036734,43,-0.027,-0.002,0.008,0,400,20,0.44,0.17,2.0265497,0.268064607,0.02620066,1,66.525626,88.05549019,11.81474838,0,0.010076112,0.004145933,0.000424328,1,2,3,2/3,2.95818,2.7223,0.0802558,0.0809497,0.0865032,0.0865457,24344.1,26579.9,26558.1,29380.2,37287.2,38942.9,41580.6,43472.4,2.01437,1.94765,0.257593,0,20.6421,999.9,72.976,26.032,29.5571,61.5919,30.1723,1,-0.592467,-3.02937,20.2844,5.25757,11.9261,4.9747,3.28,65.3,4586.9,9999,6812.6,1.86124,1.8547,1.85532,1.85574,1.86155,1.85757,1.85715,1.8644,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.008,0,0.0346,0,0,0,0.001685,0,0,0,-1,-1,-1,-1,2,2,2,455.404,432.309,26.5892,19.0076,30.0002,18.8644,18.7824,20.0092,2.05981,78.5381,26.59,400,19.1445,104.216,104.619
